annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_50_lex_300_rex_300_site_peak_1849_6_cobinding.tsv	29	9	6	126	2.897	50	1.58351908385149	0.735746031746032
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_141_lex_300_rex_300_site_peak_1849_6_cobinding.tsv	11	6	0	51	0	141	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_91_lex_300_rex_300_site_peak_1849_7_cobinding.tsv	7	12	2	80	1.905	91	1.0036022366802	0.4048125
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_175_lex_300_rex_300_site_peak_541_1_cobinding.tsv	11	5	2	44	1.6	175	0.765534746362977	0.509090909090909
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_48_lex_300_rex_300_site_peak_1687_1_cobinding.tsv	32	13	5	131	1.575	48	0.74416109557041	0.480916030534351
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_41_lex_300_rex_300_site_peak_684_1_cobinding.tsv	11	15	7	222	9.418	41	3.2506584544984	0.806045045045045
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_55_lex_300_rex_300_site_peak_684_1_cobinding.tsv	9	9	2	209	5.16	55	2.39506279951758	0.395023923444976
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_80_lex_300_rex_300_site_peak_684_2_cobinding.tsv	7	10	0	145	0	80	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_66_lex_300_rex_300_site_peak_684_5_cobinding.tsv	14	14	2	176	1.796	66	0.922958964236172	0.265318181818182
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_134_lex_300_rex_300_site_peak_5110_1_cobinding.tsv	6	8	1	71	1.479	134	0.65901117119815	0.270802816901408
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_58_lex_300_rex_300_site_peak_473_4_cobinding.tsv	14	22	0	195	0	58	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_73_lex_300_rex_300_site_peak_820_2_cobinding.tsv	9	9	1	115	1.42	73	0.604071323668861	0.209913043478261
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_74_lex_300_rex_300_site_peak_2558_1_cobinding.tsv	5	6	1	69	2.3	74	1.26303440583379	0.333333333333333
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_55_lex_300_rex_300_site_peak_2558_3_cobinding.tsv	11	7	2	74	1.922	55	1.01578299724093	0.415567567567568
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_44_lex_300_rex_300_site_peak_1238_2_cobinding.tsv	6	9	2	116	4.296	44	2.13619138628714	0.481448275862069
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_70_lex_300_rex_300_site_peak_1238_4_cobinding.tsv	8	5	1	82	2.05	70	1.10433665981474	0.3
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_81_lex_300_rex_300_site_peak_2095_2_cobinding.tsv	12	7	2	178	4.238	81	2.11703005301019	0.404752808988764
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_120_lex_300_rex_300_site_peak_2095_3_cobinding.tsv	7	20	2	92	1.314	120	0.499782120147312	0.357065217391304
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_137_lex_300_rex_300_site_peak_2095_3_cobinding.tsv	7	11	3	76	2.961	137	1.6140030448649	0.584407894736842
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_42_lex_300_rex_300_site_peak_20_1_cobinding.tsv	7	8	3	115	6.161	42	2.6463931012189	0.642886956521739
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_46_lex_300_rex_300_site_peak_20_2_cobinding.tsv	8	6	2	100	4.167	46	2.09322211053902	0.50004
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_35_lex_300_rex_300_site_peak_20_3_cobinding.tsv	8	9	6	114	9.5	35	3.26303440583379	0.916666666666667
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_89_lex_300_rex_300_site_peak_20_4_cobinding.tsv	6	13	3	84	3.231	89	1.73595535401226	0.615428571428571
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_102_lex_300_rex_300_site_peak_20_4_cobinding.tsv	5	6	1	76	2.533	102	1.39670752138398	0.333289473684211
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_35_lex_300_rex_300_site_peak_5234_1_cobinding.tsv	11	7	6	198	15.429	35	3.95689302432336	0.935090909090909
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_49_lex_300_rex_300_site_peak_1903_1_cobinding.tsv	15	15	4	151	2.684	49	1.47715921118664	0.462145695364238
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_94_lex_300_rex_300_site_peak_1903_1_cobinding.tsv	11	5	0	109	0	94	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_45_lex_300_rex_300_site_peak_1903_2_cobinding.tsv	15	6	2	155	3.444	45	1.82537860389293	0.422167741935484
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_65_lex_300_rex_300_site_peak_430_1_cobinding.tsv	9	9	2	93	2.296	65	1.2606279081267	0.395010752688172
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_68_lex_300_rex_300_site_peak_430_5_cobinding.tsv	14	5	3	120	5.143	68	2.39039254585427	0.685733333333333
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_55_lex_300_rex_300_site_peak_430_6_cobinding.tsv	15	5	3	130	5.2	55	2.40599235967584	0.68
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_50_lex_300_rex_300_site_peak_4058_1_cobinding.tsv	32	5	4	67	1.675	50	0.82781902461732	0.825
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_69_lex_300_rex_300_site_peak_4058_1_cobinding.tsv	23	11	2	53	0.419	69	-0.946193556304206	0.252981132075472
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_87_lex_300_rex_300_site_peak_4058_1_cobinding.tsv	14	9	3	40	0.952	87	0.0731347046302154	0.476
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_41_lex_300_rex_300_site_peak_4058_4_cobinding.tsv	8	13	2	39	0.75	41	-0.234465253637023	0.365384615384615
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_52_lex_300_rex_300_site_peak_5297_4_cobinding.tsv	37	23	14	115	1.892	52	0.994217647405994	0.7568
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_61_lex_300_rex_300_site_peak_5062_1_cobinding.tsv	12	13	3	65	1.25	61	0.432959407276106	0.423076923076923
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_50_lex_300_rex_300_site_peak_3012_2_cobinding.tsv	18	39	6	149	1.274	50	0.458382004156013	0.43606711409396
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_90_lex_300_rex_300_site_peak_3012_2_cobinding.tsv	14	11	0	129	0	90	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_40_lex_300_rex_300_site_peak_3012_3_cobinding.tsv	48	15	6	192	1.6	40	0.765534746362977	0.475
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_39_lex_300_rex_300_site_peak_3012_4_cobinding.tsv	16	10	6	191	7.162	39	2.86036693013812	0.749947643979058
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_43_lex_300_rex_300_site_peak_3012_6_cobinding.tsv	7	7	3	121	7.408	43	2.90842865016879	0.673454545454546
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_48_lex_300_rex_300_site_peak_1240_1_cobinding.tsv	5	8	3	81	6.075	48	2.62643913669732	0.75
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_86_lex_300_rex_300_site_peak_3124_3_cobinding.tsv	9	9	0	95	0	86	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_39_lex_300_rex_300_site_peak_751_5_cobinding.tsv	5	42	3	193	2.757	39	1.51450103627429	0.628538860103627
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_109_lex_300_rex_300_site_peak_751_6_cobinding.tsv	15	6	2	87	1.933	109	1.02361021518265	0.422149425287356
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_160_lex_300_rex_300_site_peak_4773_1_cobinding.tsv	9	9	2	58	1.432	160	0.61541629726287	0.395034482758621
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_43_lex_300_rex_300_site_peak_4773_2_cobinding.tsv	27	15	14	144	4.978	43	2.34426039498542	0.967944444444444
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_51_lex_300_rex_300_site_peak_3842_1_cobinding.tsv	8	19	4	140	3.684	51	1.91991208867731	0.605228571428571
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_84_lex_300_rex_300_site_peak_3842_1_cobinding.tsv	5	11	2	99	3.6	84	1.88752527074159	0.509090909090909
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_33_lex_300_rex_300_site_peak_3842_2_cobinding.tsv	27	21	10	137	2.416	33	1.3311319222172	0.670131386861314
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_73_lex_300_rex_300_site_peak_3842_2_cobinding.tsv	19	6	4	97	3.404	73	1.80900277493909	0.736948453608247
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_40_lex_300_rex_300_site_peak_3842_3_cobinding.tsv	20	9	1	123	0.683	40	-0.352915787371046	0.155479674796748
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_64_lex_300_rex_300_site_peak_1464_5_cobinding.tsv	5	6	1	80	2.667	64	1.46832264394787	0.333375
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_63_lex_300_rex_300_site_peak_1717_2_cobinding.tsv	7	7	2	55	2.245	63	1.22958792274065	0.489818181818182
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_77_lex_300_rex_300_site_peak_882_2_cobinding.tsv	21	14	6	92	1.878	77	0.984042426097024	0.591978260869565
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_60_lex_300_rex_300_site_peak_1159_3_cobinding.tsv	11	18	5	176	4.444	60	2.18396283484259	0.606
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_78_lex_300_rex_300_site_peak_1159_3_cobinding.tsv	11	64	6	168	1.432	78	0.61541629726287	0.588142857142857
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_36_lex_300_rex_300_site_peak_1159_4_cobinding.tsv	13	22	6	187	3.923	36	2.00827173796354	0.608379679144385
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_54_lex_300_rex_300_site_peak_1159_4_cobinding.tsv	13	70	6	179	1.18	54	0.356143810225275	0.507597765363129
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_46_lex_300_rex_300_site_peak_897_1_cobinding.tsv	17	7	4	173	5.815	46	2.56437816856506	0.672254335260116
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_110_lex_300_rex_300_site_peak_897_1_cobinding.tsv	14	34	12	89	2.244	110	1.22897256976016	0.907685393258427
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_64_lex_300_rex_300_site_peak_897_2_cobinding.tsv	10	47	7	128	1.906	64	1.00432160595009	0.74453125
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_31_lex_300_rex_300_site_peak_420_1_cobinding.tsv	18	9	4	123	3.037	31	1.64938552918152	0.567894308943089
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_30_lex_300_rex_300_site_peak_420_4_cobinding.tsv	8	6	4	82	6.833	30	2.7934797605267	0.833292682926829
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_45_lex_300_rex_300_site_peak_420_4_cobinding.tsv	8	6	4	78	6.5	45	2.72246602447109	0.833333333333333
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_35_lex_300_rex_300_site_peak_420_7_cobinding.tsv	10	6	1	99	1.65	35	0.807354922057604	0.25
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_60_lex_300_rex_300_site_peak_3230_1_cobinding.tsv	49	5	2	121	0.988	60	0.121678556588252	0.424595041322314
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_50_lex_300_rex_300_site_peak_2070_1_cobinding.tsv	5	6	1	104	3.467	50	1.83471121580472	0.333365384615385
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_37_lex_300_rex_300_site_peak_2070_3_cobinding.tsv	9	8	3	113	4.708	37	2.2654368960491	0.58329203539823
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_68_lex_300_rex_300_site_peak_1003_1_cobinding.tsv	8	7	0	66	0	68	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_69_lex_300_rex_300_site_peak_3084_8_cobinding.tsv	20	8	2	138	1.725	69	0.867896463992655	0.325
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_86_lex_300_rex_300_site_peak_3084_8_cobinding.tsv	18	8	3	125	2.604	86	1.4350951516201	0.479136
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_63_lex_300_rex_300_site_peak_3084_10_cobinding.tsv	6	15	1	139	1.544	63	0.717210299019596	0.222158273381295
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_77_lex_300_rex_300_site_peak_698_1_cobinding.tsv	10	8	4	79	3.95	77	2.01792190799726	0.7
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_52_lex_300_rex_300_site_peak_698_2_cobinding.tsv	15	11	6	96	3.491	52	1.84438565300257	0.727291666666667
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_64_lex_300_rex_300_site_peak_4226_2_cobinding.tsv	33	15	5	87	0.879	64	-0.0306192350583921	0.434448275862069
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_69_lex_300_rex_300_site_peak_2127_2_cobinding.tsv	15	12	5	115	3.194	69	1.71984055506427	0.611026086956522
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_123_lex_300_rex_300_site_peak_2127_2_cobinding.tsv	7	7	0	75	0	123	-3.32192809488736	0
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_54_lex_300_rex_300_site_peak_2127_3_cobinding.tsv	6	11	1	112	1.697	54	0.845590408847855	0.242428571428571
annotated_cobinding_status/suppressed_merged_S2_to_all_open_and_closed_mnase_peaks_cluster_199_lf_15_rf_15_sec_peak_at_66_lex_300_rex_300_site_peak_3799_2_cobinding.tsv	25	45	16	89	1.266	66	0.449957483628003	0.768134831460674
